OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
13104,26,Wicklow,142425,2020-04-01T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,105,73.723012,,,5580728579,427539.1986
13105,1,Carlow,56932,2020-04-02T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,6,10.538888,,,2432351721,319348.5725
13106,2,Cavan,76176,2020-04-02T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,67,87.954211,,,5575009911,515954.4965
13107,3,Clare,118817,2020-04-02T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,54,45.448042,,,8722541706,1013948.95
13108,4,Cork,542868,2020-04-02T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,304,55.99888,,,19529490886,2129949.409
13109,5,Donegal,159192,2020-04-02T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,80,50.253782,,,14624041937,2145085.774
13110,6,Dublin,1347359,2020-04-02T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2251,167.067574,,,2612632655,449433.5318
13111,7,Galway,258058,2020-04-02T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,105,40.688527,,,17079158586,1972288.286
13112,8,Kerry,147707,2020-04-02T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,84,56.869343,,,12483603408,1753779.819
13113,9,Kildare,222504,2020-04-02T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,136,61.122497,,,4726063622,422182.0368
13114,10,Kilkenny,99232,2020-04-02T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,54,54.41793,,,5585391835,453397.5722
13115,11,Laois,84697,2020-04-02T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,21,24.794267,,,4731211499,398512.4622
13116,12,Leitrim,32044,2020-04-02T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,13,40.569217,,,4618679673,453253.685
13117,13,Limerick,194899,2020-04-02T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,116,59.518007,,,7206726912,673892.6905
13118,14,Longford,40873,2020-04-02T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,17,41.592249,,,3097977869,315245.1728
13119,15,Louth,128884,2020-04-02T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,55,42.674032,,,2386326963,352203.5172
13120,16,Mayo,130507,2020-04-02T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,63,48.273273,,,16036984139,2101964.077
13121,17,Meath,195044,2020-04-02T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,93,47.681549,,,6658570746,554844.7505
13122,18,Monaghan,61386,2020-04-02T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,20,32.580719,,,3768943157,392803.0473
13123,19,Offaly,77961,2020-04-02T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,63,80.809636,,,5558826350,561440.3786
13124,20,Roscommon,64544,2020-04-02T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,13,20.141299,,,7278743876,622494.1546
13125,21,Sligo,65535,2020-04-02T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,27,41.199359,,,5348370378,682286.8703
13126,22,Tipperary,159553,2020-04-02T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,105,65.808853,,,11551196729,781276.5797
13127,23,Waterford,116176,2020-04-02T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,43,37.012808,,,4848379555,643184.904
13128,24,Westmeath,88770,2020-04-02T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,92,103.638617,,,5208705730,422669.3327
13129,25,Wexford,149722,2020-04-02T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,20,13.35809,,,6332221063,589324.4767
13130,26,Wicklow,142425,2020-04-02T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,112,78.63788,,,5580728579,427539.1986
13131,1,Carlow,56932,2020-04-03T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,12,21.077777,,,2432351721,319348.5725
13132,2,Cavan,76176,2020-04-03T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,76,99.768956,,,5575009911,515954.4965
13133,3,Clare,118817,2020-04-03T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,54,45.448042,,,8722541706,1013948.95
13134,4,Cork,542868,2020-04-03T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,343,63.182947,,,19529490886,2129949.409
13135,5,Donegal,159192,2020-04-03T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,81,50.881954,,,14624041937,2145085.774
13136,6,Dublin,1347359,2020-04-03T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2490,184.80598,,,2612632655,449433.5318
13137,7,Galway,258058,2020-04-03T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,108,41.851057,,,17079158586,1972288.286
13138,8,Kerry,147707,2020-04-03T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,85,57.546359,,,12483603408,1753779.819
13139,9,Kildare,222504,2020-04-03T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,152,68.313379,,,4726063622,422182.0368
13140,10,Kilkenny,99232,2020-04-03T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,73,73.564979,,,5585391835,453397.5722
13141,11,Laois,84697,2020-04-03T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,22,25.974946,,,4731211499,398512.4622
13142,12,Leitrim,32044,2020-04-03T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,13,40.569217,,,4618679673,453253.685
13143,13,Limerick,194899,2020-04-03T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,128,65.675042,,,7206726912,673892.6905
13144,14,Longford,40873,2020-04-03T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,17,41.592249,,,3097977869,315245.1728
13145,15,Louth,128884,2020-04-03T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,64,49.657056,,,2386326963,352203.5172
13146,16,Mayo,130507,2020-04-03T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,78,59.766909,,,16036984139,2101964.077
13147,17,Meath,195044,2020-04-03T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,106,54.346712,,,6658570746,554844.7505
13148,18,Monaghan,61386,2020-04-03T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,23,37.467827,,,3768943157,392803.0473
13149,19,Offaly,77961,2020-04-03T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,64,82.092328,,,5558826350,561440.3786
13150,20,Roscommon,64544,2020-04-03T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,15,23.23996,,,7278743876,622494.1546
13151,21,Sligo,65535,2020-04-03T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.725261,,,5348370378,682286.8703
13152,22,Tipperary,159553,2020-04-03T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,118,73.956616,,,11551196729,781276.5797
13153,23,Waterford,116176,2020-04-03T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,46,39.595097,,,4848379555,643184.904
13154,24,Westmeath,88770,2020-04-03T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,94,105.89163,,,5208705730,422669.3327
13155,25,Wexford,149722,2020-04-03T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,21,14.025995,,,6332221063,589324.4767
13156,26,Wicklow,142425,2020-04-03T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,132,92.680358,,,5580728579,427539.1986
13157,1,Carlow,56932,2020-04-04T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,12,21.077777,,,2432351721,319348.5725
13158,2,Cavan,76176,2020-04-04T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,115,150.966184,,,5575009911,515954.4965
13159,3,Clare,118817,2020-04-04T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,60,50.497824,,,8722541706,1013948.95
13160,4,Cork,542868,2020-04-04T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,362,66.682877,,,19529490886,2129949.409
13161,5,Donegal,159192,2020-04-04T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,103,64.701744,,,14624041937,2145085.774
13162,6,Dublin,1347359,2020-04-04T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2692,199.798272,,,2612632655,449433.5318
13163,7,Galway,258058,2020-04-04T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,112,43.401096,,,17079158586,1972288.286
13164,8,Kerry,147707,2020-04-04T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,89,60.254423,,,12483603408,1753779.819
13165,9,Kildare,222504,2020-04-04T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,175,78.650271,,,4726063622,422182.0368
13166,10,Kilkenny,99232,2020-04-04T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,75,75.580458,,,5585391835,453397.5722
13167,11,Laois,84697,2020-04-04T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,25,29.516984,,,4731211499,398512.4622
13168,12,Leitrim,32044,2020-04-04T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,14,43.689926,,,4618679673,453253.685
13169,13,Limerick,194899,2020-04-04T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,140,71.832077,,,7206726912,673892.6905
13170,14,Longford,40873,2020-04-04T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,21,51.378661,,,3097977869,315245.1728
13171,15,Louth,128884,2020-04-04T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,65,50.432947,,,2386326963,352203.5172
13172,16,Mayo,130507,2020-04-04T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,107,81.987939,,,16036984139,2101964.077
13173,17,Meath,195044,2020-04-04T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,141,72.29138,,,6658570746,554844.7505
13174,18,Monaghan,61386,2020-04-04T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,52,84.709869,,,3768943157,392803.0473
13175,19,Offaly,77961,2020-04-04T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,66,84.657713,,,5558826350,561440.3786
13176,20,Roscommon,64544,2020-04-04T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,18,27.887952,,,7278743876,622494.1546
13177,21,Sligo,65535,2020-04-04T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.725261,,,5348370378,682286.8703
13178,22,Tipperary,159553,2020-04-04T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,125,78.343873,,,11551196729,781276.5797
13179,23,Waterford,116176,2020-04-04T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,49,42.177386,,,4848379555,643184.904
13180,24,Westmeath,88770,2020-04-04T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,107,120.536217,,,5208705730,422669.3327
13181,25,Wexford,149722,2020-04-04T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,21,14.025995,,,6332221063,589324.4767
13182,26,Wicklow,142425,2020-04-04T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,142,99.701597,,,5580728579,427539.1986
13183,1,Carlow,56932,2020-04-05T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,12,21.077777,,,2432351721,319348.5725
13184,2,Cavan,76176,2020-04-05T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,123,161.468179,,,5575009911,515954.4965
13185,3,Clare,118817,2020-04-05T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,65,54.705976,,,8722541706,1013948.95
13186,4,Cork,542868,2020-04-05T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,421,77.551081,,,19529490886,2129949.409
13187,5,Donegal,159192,2020-04-05T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,114,71.611639,,,14624041937,2145085.774
13188,6,Dublin,1347359,2020-04-05T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,3061,227.185182,,,2612632655,449433.5318
13189,7,Galway,258058,2020-04-05T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,128,49.601252,,,17079158586,1972288.286
13190,8,Kerry,147707,2020-04-05T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,117,79.21087,,,12483603408,1753779.819
13191,9,Kildare,222504,2020-04-05T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,200,89.886025,,,4726063622,422182.0368
13192,10,Kilkenny,99232,2020-04-05T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,79,79.611416,,,5585391835,453397.5722
13193,11,Laois,84697,2020-04-05T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,31,36.60106,,,4731211499,398512.4622
13194,12,Leitrim,32044,2020-04-05T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,18,56.172762,,,4618679673,453253.685
13195,13,Limerick,194899,2020-04-05T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,143,73.371336,,,7206726912,673892.6905
13196,14,Longford,40873,2020-04-05T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,25,61.165072,,,3097977869,315245.1728
13197,15,Louth,128884,2020-04-05T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,85,65.950777,,,2386326963,352203.5172
13198,16,Mayo,130507,2020-04-05T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,126,96.546545,,,16036984139,2101964.077
13199,17,Meath,195044,2020-04-05T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,168,86.134411,,,6658570746,554844.7505
13200,18,Monaghan,61386,2020-04-05T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,58,94.484084,,,3768943157,392803.0473
13201,19,Offaly,77961,2020-04-05T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,73,93.636562,,,5558826350,561440.3786
13202,20,Roscommon,64544,2020-04-05T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,22,34.085275,,,7278743876,622494.1546
13203,21,Sligo,65535,2020-04-05T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.725261,,,5348370378,682286.8703
13204,22,Tipperary,159553,2020-04-05T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,133,83.357881,,,11551196729,781276.5797
13205,23,Waterford,116176,2020-04-05T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,49,42.177386,,,4848379555,643184.904
13206,24,Westmeath,88770,2020-04-05T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,121,136.307311,,,5208705730,422669.3327
13207,25,Wexford,149722,2020-04-05T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,22,14.693899,,,6332221063,589324.4767
13208,26,Wicklow,142425,2020-04-05T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,171,120.063191,,,5580728579,427539.1986
13209,1,Carlow,56932,2020-04-06T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,15,26.347221,,,2432351721,319348.5725
13210,2,Cavan,76176,2020-04-06T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,129,169.344675,,,5575009911,515954.4965
13211,3,Clare,118817,2020-04-06T00:00:00.000Z,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,66,55.547607,,,8722541706,1013948.95
13212,4,Cork,542868,2020-04-06T00:00:00.000Z,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,431,79.393149,,,19529490886,2129949.409
13213,5,Donegal,159192,2020-04-06T00:00:00.000Z,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,120,75.380672,,,14624041937,2145085.774
13214,6,Dublin,1347359,2020-04-06T00:00:00.000Z,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,3268,242.548571,,,2612632655,449433.5318
13215,7,Galway,258058,2020-04-06T00:00:00.000Z,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,134,51.926311,,,17079158586,1972288.286
13216,8,Kerry,147707,2020-04-06T00:00:00.000Z,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,122,82.59595,,,12483603408,1753779.819
13217,9,Kildare,222504,2020-04-06T00:00:00.000Z,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,233,104.717219,,,4726063622,422182.0368
13218,10,Kilkenny,99232,2020-04-06T00:00:00.000Z,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,88,88.681071,,,5585391835,453397.5722
13219,11,Laois,84697,2020-04-06T00:00:00.000Z,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,34,40.143098,,,4731211499,398512.4622
13220,12,Leitrim,32044,2020-04-06T00:00:00.000Z,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,20,62.414181,,,4618679673,453253.685
13221,13,Limerick,194899,2020-04-06T00:00:00.000Z,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,160,82.093802,,,7206726912,673892.6905
13222,14,Longford,40873,2020-04-06T00:00:00.000Z,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,35,85.631101,,,3097977869,315245.1728
13223,15,Louth,128884,2020-04-06T00:00:00.000Z,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,96,74.485584,,,2386326963,352203.5172
13224,16,Mayo,130507,2020-04-06T00:00:00.000Z,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,130,99.611515,,,16036984139,2101964.077
13225,17,Meath,195044,2020-04-06T00:00:00.000Z,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,183,93.824983,,,6658570746,554844.7505
13226,18,Monaghan,61386,2020-04-06T00:00:00.000Z,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,62,101.000228,,,3768943157,392803.0473
13227,19,Offaly,77961,2020-04-06T00:00:00.000Z,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,77,98.767332,,,5558826350,561440.3786
13228,20,Roscommon,64544,2020-04-06T00:00:00.000Z,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,22,34.085275,,,7278743876,622494.1546
13229,21,Sligo,65535,2020-04-06T00:00:00.000Z,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.725261,,,5348370378,682286.8703
13230,22,Tipperary,159553,2020-04-06T00:00:00.000Z,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,137,85.864885,,,11551196729,781276.5797
13231,23,Waterford,116176,2020-04-06T00:00:00.000Z,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,52,44.759675,,,4848379555,643184.904
13232,24,Westmeath,88770,2020-04-06T00:00:00.000Z,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,134,150.951898,,,5208705730,422669.3327
13233,25,Wexford,149722,2020-04-06T00:00:00.000Z,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,24,16.029708,,,6332221063,589324.4767
13234,26,Wicklow,142425,2020-04-06T00:00:00.000Z,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,181,127.08443,,,5580728579,427539.1986
13235,1,Carlow,56932,2020-04-07T00:00:00.000Z,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,16,28.103703,,,2432351721,319348.5725
13236,2,Cavan,76176,2020-04-07T00:00:00.000Z,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,132,173.282924,,,5575009911,515954.4965
